Source,Target,Type,Weight
Samuels Prospect,Welcome Hall,Undirected,1
Samuels Prospect,Tangle River,Undirected,1
Samuels Prospect,Adelphi,Undirected,1
Samuels Prospect,Spot Valley,Undirected,1
Samuels Prospect,Flamstead,Undirected,1
Samuels Prospect,Salt Marsh,Undirected,1
Samuels Prospect,Bounty Hall,Undirected,1
Samuels Prospect,Clarks Town,Undirected,1
Samuels Prospect,Deeside,Undirected,1
Samuels Prospect,Alps,Undirected,1
Samuels Prospect,Duanvale,Undirected,1
Daniel Town,Discovery Bay,Undirected,1
Daniel Town,Dumfries,Undirected,1
Daniel Town,Somerton,Undirected,1
Daniel Town,Barrett Town,Undirected,1
Daniel Town,Lilliput,Undirected,1
Daniel Town,Tangle River,Undirected,1
Daniel Town,Flower Hill,Undirected,1
Daniel Town,Adelphi,Undirected,1
Daniel Town,Summer Hill,Undirected,1
Daniel Town,Spot Valley,Undirected,1
Daniel Town,Salt Marsh,Undirected,1
Daniel Town,Bounty Hall,Undirected,1
Daniel Town,Clarks Town,Undirected,1
Daniel Town,Deeside,Undirected,1
Daniel Town,Alps,Undirected,1
Daniel Town,Duanvale,Undirected,1
Daniel Town,Kinloss,Undirected,1
Jackson Town,Discovery Bay,Undirected,1
Jackson Town,Browns Town,Undirected,1
Jackson Town,Philadelphia,Undirected,1
Jackson Town,York Castle,Undirected,1
Jackson Town,Bounty Hall,Undirected,1
Jackson Town,Clarks Town,Undirected,1
Jackson Town,Deeside,Undirected,1
Jackson Town,Alps,Undirected,1
Jackson Town,Duanvale,Undirected,1
Jackson Town,Kinloss,Undirected,1
Jackson Town,Martha Brae,Undirected,1
Jackson Town,Sherwood Content,Undirected,1
Jackson Town,Samuels Prospect,Undirected,1
Jackson Town,Daniel Town,Undirected,1
Jackson Town,Spicy Hill,Undirected,1
Spicy Hill,Discovery Bay,Undirected,1
Spicy Hill,Browns Town,Undirected,1
Spicy Hill,Philadelphia,Undirected,1
Spicy Hill,York Castle,Undirected,1
Spicy Hill,Dumfries,Undirected,1
Spicy Hill,Salt Marsh,Undirected,1
Spicy Hill,Bounty Hall,Undirected,1
Spicy Hill,Clarks Town,Undirected,1
Spicy Hill,Deeside,Undirected,1
Spicy Hill,Alps,Undirected,1
Spicy Hill,Duanvale,Undirected,1
Spicy Hill,Kinloss,Undirected,1
Spicy Hill,Martha Brae,Undirected,1
Spicy Hill,Sherwood Content,Undirected,1
Spicy Hill,Samuels Prospect,Undirected,1
Spicy Hill,Daniel Town,Undirected,1
Spicy Hill,Jackson Town,Undirected,1
Hampden,West Green,Undirected,1
Hampden,Catherine Hall,Undirected,1
Hampden,Rose Heights,Undirected,1
Hampden,Down Town Montego Bay,Undirected,1
Hampden,Brandon Hill,Undirected,1
Hampden,Orange,Undirected,1
Hampden,Granville,Undirected,1
Hampden,Bogue,Undirected,1
Hampden,Pitfour,Undirected,1
Hampden,Norwood,Undirected,1
Hampden,Mount Salem,Undirected,1
Hampden,Albion,Undirected,1
Hampden,Flankers,Undirected,1
Hampden,Unity Hall,Undirected,1
Hampden,Dumfries,Undirected,1
Hampden,John's Hall,Undirected,1
Hampden,Catadupa,Undirected,1
Hampden,Somerton,Undirected,1
Hampden,Rose Mount Garden,Undirected,1
Hampden,Barrett Town,Undirected,1
Orange Hill,Ramble,Undirected,1
Orange Hill,Jericho,Undirected,1
Orange Hill,Rock Spring,Undirected,1
Orange Hill,Askenish,Undirected,1
Orange Hill,Great Valley,Undirected,1
Orange Hill,Success,Undirected,1
Orange Hill,Mount Peto,Undirected,1
Orange Hill,Maryland,Undirected,1
Orange Hill,Cacoon Castle,Undirected,1
Orange Hill,Chester Castle,Undirected,1
Orange Hill,Haddington,Undirected,1
Orange Hill,Pondside,Undirected,1
Orange Hill,Pisgah,Undirected,1
Orange Hill,Giddy Hall,Undirected,1
Orange Hill,Middle Quarters,Undirected,1
Orange Hill,West Green,Undirected,1
Orange Hill,Catherine Hall,Undirected,1
Orange Hill,Brandon Hill,Undirected,1
Orange Hill,Granville,Undirected,1
Orange Hill,Bogue,Undirected,1
Jerusalem,Logwood,Undirected,1
Jerusalem,Cacoon,Undirected,1
Jerusalem,Orange Bay,Undirected,1
Jerusalem,Kingsvale,Undirected,1
Jerusalem,Dias,Undirected,1
Jerusalem,Jericho,Undirected,1
Jerusalem,Rock Spring,Undirected,1
Jerusalem,Lucea West,Undirected,1
Jerusalem,Askenish,Undirected,1
Jerusalem,Lucea East,Undirected,1
Jerusalem,Lances Bay,Undirected,1
Jerusalem,Great Valley,Undirected,1
Jerusalem,Cousins Cove,Undirected,1
Jerusalem,Success,Undirected,1
Jerusalem,Santoy,Undirected,1
Jerusalem,Cauldwell,Undirected,1
Jerusalem,Mount Peto,Undirected,1
Jerusalem,Maryland,Undirected,1
Burnt Savannah,Logwood,Undirected,1
Burnt Savannah,Cacoon,Undirected,1
Burnt Savannah,Orange Bay,Undirected,1
Burnt Savannah,Ramble,Undirected,1
Burnt Savannah,Kingsvale,Undirected,1
Burnt Savannah,Dias,Undirected,1
Burnt Savannah,Jericho,Undirected,1
Burnt Savannah,Rock Spring,Undirected,1
Burnt Savannah,Lucea West,Undirected,1
Burnt Savannah,Askenish,Undirected,1
Burnt Savannah,Lucea East,Undirected,1
Burnt Savannah,Lances Bay,Undirected,1
Burnt Savannah,Great Valley,Undirected,1
Burnt Savannah,Cousins Cove,Undirected,1
Burnt Savannah,Success,Undirected,1
Burnt Savannah,Santoy,Undirected,1
Burnt Savannah,Cauldwell,Undirected,1
Burnt Savannah,Mount Peto,Undirected,1
Burnt Savannah,Maryland,Undirected,1
Burnt Savannah,Cacoon Castle,Undirected,1
Haddo,Cacoon,Undirected,1
Haddo,Ramble,Undirected,1
Haddo,Kingsvale,Undirected,1
Haddo,Dias,Undirected,1
Haddo,Jericho,Undirected,1
Haddo,Rock Spring,Undirected,1
Haddo,Lucea West,Undirected,1
Haddo,Askenish,Undirected,1
Haddo,Lucea East,Undirected,1
Haddo,Great Valley,Undirected,1
Haddo,Success,Undirected,1
Haddo,Mount Peto,Undirected,1
Haddo,Maryland,Undirected,1
Haddo,Cacoon Castle,Undirected,1
Haddo,Chester Castle,Undirected,1
Haddo,Haddington,Undirected,1
Haddo,Pondside,Undirected,1
Haddo,Pisgah,Undirected,1
Haddo,West Green,Undirected,1
Haddo,Catherine Hall,Undirected,1
Savannah-la-mar Business Dist.,Logwood,Undirected,1
Savannah-la-mar Business Dist.,Cacoon,Undirected,1
Savannah-la-mar Business Dist.,Ramble,Undirected,1
Savannah-la-mar Business Dist.,Kingsvale,Undirected,1
Savannah-la-mar Business Dist.,Dias,Undirected,1
Savannah-la-mar Business Dist.,Jericho,Undirected,1
Savannah-la-mar Business Dist.,Rock Spring,Undirected,1
Savannah-la-mar Business Dist.,Askenish,Undirected,1
Savannah-la-mar Business Dist.,Great Valley,Undirected,1
Savannah-la-mar Business Dist.,Cousins Cove,Undirected,1
Savannah-la-mar Business Dist.,Success,Undirected,1
Savannah-la-mar Business Dist.,Santoy,Undirected,1
Savannah-la-mar Business Dist.,Cauldwell,Undirected,1
Savannah-la-mar Business Dist.,Mount Peto,Undirected,1
Savannah-la-mar Business Dist.,Maryland,Undirected,1
Savannah-la-mar Business Dist.,Cacoon Castle,Undirected,1
Savannah-la-mar Business Dist.,Chester Castle,Undirected,1
Savannah-la-mar Business Dist.,Haddington,Undirected,1
Savannah-la-mar Business Dist.,Pondside,Undirected,1
Savannah-la-mar Business Dist.,March Town,Undirected,1
Smithfield,Logwood,Undirected,1
Smithfield,Cacoon,Undirected,1
Smithfield,Ramble,Undirected,1
Smithfield,Kingsvale,Undirected,1
Smithfield,Dias,Undirected,1
Smithfield,Jericho,Undirected,1
Smithfield,Rock Spring,Undirected,1
Smithfield,Askenish,Undirected,1
Smithfield,Great Valley,Undirected,1
Smithfield,Success,Undirected,1
Smithfield,Santoy,Undirected,1
Smithfield,Cauldwell,Undirected,1
Smithfield,Mount Peto,Undirected,1
Smithfield,Maryland,Undirected,1
Smithfield,Cacoon Castle,Undirected,1
Smithfield,Chester Castle,Undirected,1
Smithfield,Haddington,Undirected,1
Smithfield,Pondside,Undirected,1
Smithfield,March Town,Undirected,1
Smithfield,Pisgah,Undirected,1
Georges Plain,Logwood,Undirected,1
Georges Plain,Cacoon,Undirected,1
Georges Plain,Orange Bay,Undirected,1
Georges Plain,Ramble,Undirected,1
Georges Plain,Kingsvale,Undirected,1
Georges Plain,Dias,Undirected,1
Georges Plain,Jericho,Undirected,1
Georges Plain,Rock Spring,Undirected,1
Georges Plain,Lucea West,Undirected,1
Georges Plain,Askenish,Undirected,1
Georges Plain,Lucea East,Undirected,1
Georges Plain,Lances Bay,Undirected,1
Georges Plain,Great Valley,Undirected,1
Georges Plain,Cousins Cove,Undirected,1
Georges Plain,Success,Undirected,1
Georges Plain,Santoy,Undirected,1
Georges Plain,Cauldwell,Undirected,1
Georges Plain,Mount Peto,Undirected,1
Georges Plain,Maryland,Undirected,1
Georges Plain,Cacoon Castle,Undirected,1
Fort Williams,Logwood,Undirected,1
Fort Williams,Cacoon,Undirected,1
Fort Williams,Ramble,Undirected,1
Fort Williams,Kingsvale,Undirected,1
Fort Williams,Dias,Undirected,1
Fort Williams,Jericho,Undirected,1
Fort Williams,Rock Spring,Undirected,1
Fort Williams,Lucea West,Undirected,1
Fort Williams,Askenish,Undirected,1
Fort Williams,Lucea East,Undirected,1
Fort Williams,Lances Bay,Undirected,1
Fort Williams,Great Valley,Undirected,1
Fort Williams,Cousins Cove,Undirected,1
Fort Williams,Success,Undirected,1
Fort Williams,Santoy,Undirected,1
Fort Williams,Cauldwell,Undirected,1
Fort Williams,Mount Peto,Undirected,1
Fort Williams,Maryland,Undirected,1
Fort Williams,Cacoon Castle,Undirected,1
Fort Williams,Chester Castle,Undirected,1
Paul Island,Logwood,Undirected,1
Paul Island,Cacoon,Undirected,1
Paul Island,Orange Bay,Undirected,1
Paul Island,Kingsvale,Undirected,1
Paul Island,Dias,Undirected,1
Paul Island,Jericho,Undirected,1
Paul Island,Rock Spring,Undirected,1
Paul Island,Lucea West,Undirected,1
Paul Island,Askenish,Undirected,1
Paul Island,Lucea East,Undirected,1
Paul Island,Lances Bay,Undirected,1
Paul Island,Great Valley,Undirected,1
Paul Island,Cousins Cove,Undirected,1
Paul Island,Success,Undirected,1
Paul Island,Santoy,Undirected,1
Paul Island,Cauldwell,Undirected,1
Paul Island,Maryland,Undirected,1
Paul Island,Cacoon Castle,Undirected,1
Paul Island,Haddington,Undirected,1
Paul Island,Pondside,Undirected,1
Town Head,Logwood,Undirected,1
Town Head,Cacoon,Undirected,1
Town Head,Orange Bay,Undirected,1
Town Head,Ramble,Undirected,1
Town Head,Kingsvale,Undirected,1
Town Head,Dias,Undirected,1
Town Head,Jericho,Undirected,1
Town Head,Rock Spring,Undirected,1
Town Head,Lucea West,Undirected,1
Town Head,Askenish,Undirected,1
Town Head,Lucea East,Undirected,1
Town Head,Lances Bay,Undirected,1
Town Head,Great Valley,Undirected,1
Town Head,Cousins Cove,Undirected,1
Town Head,Success,Undirected,1
Town Head,Santoy,Undirected,1
Town Head,Cauldwell,Undirected,1
Town Head,Mount Peto,Undirected,1
Town Head,Maryland,Undirected,1
Town Head,Cacoon Castle,Undirected,1
Hertford,Logwood,Undirected,1
Hertford,Cacoon,Undirected,1
Hertford,Ramble,Undirected,1
Hertford,Kingsvale,Undirected,1
Hertford,Dias,Undirected,1
Hertford,Jericho,Undirected,1
Hertford,Rock Spring,Undirected,1
Hertford,Lucea West,Undirected,1
Hertford,Askenish,Undirected,1
Hertford,Lucea East,Undirected,1
Hertford,Lances Bay,Undirected,1
Hertford,Great Valley,Undirected,1
Hertford,Cousins Cove,Undirected,1
Hertford,Success,Undirected,1
Hertford,Santoy,Undirected,1
Hertford,Cauldwell,Undirected,1
Hertford,Mount Peto,Undirected,1
Hertford,Maryland,Undirected,1
Hertford,Cacoon Castle,Undirected,1
Hertford,Chester Castle,Undirected,1
Shefield,Logwood,Undirected,1
Shefield,Cacoon,Undirected,1
Shefield,Orange Bay,Undirected,1
Shefield,Kingsvale,Undirected,1
Shefield,Dias,Undirected,1
Shefield,Jericho,Undirected,1
Shefield,Rock Spring,Undirected,1
Shefield,Lucea West,Undirected,1
Shefield,Askenish,Undirected,1
Shefield,Lucea East,Undirected,1
Shefield,Lances Bay,Undirected,1
Shefield,Cousins Cove,Undirected,1
Shefield,Santoy,Undirected,1
Shefield,Cauldwell,Undirected,1
Shefield,Maryland,Undirected,1
Shefield,Cacoon Castle,Undirected,1
Shefield,Haddington,Undirected,1
Shefield,March Town,Undirected,1
Shefield,Jerusalem,Undirected,1
Shefield,Burnt Savannah,Undirected,1
Truro,Logwood,Undirected,1
Truro,Cacoon,Undirected,1
Truro,Orange Bay,Undirected,1
Truro,Ramble,Undirected,1
Truro,Kingsvale,Undirected,1
Truro,Dias,Undirected,1
Truro,Jericho,Undirected,1
Truro,Rock Spring,Undirected,1
Truro,Lucea West,Undirected,1
Truro,Askenish,Undirected,1
Truro,Lucea East,Undirected,1
Truro,Lances Bay,Undirected,1
Truro,Great Valley,Undirected,1
Truro,Cousins Cove,Undirected,1
Truro,Success,Undirected,1
Truro,Santoy,Undirected,1
Truro,Cauldwell,Undirected,1
Truro,Mount Peto,Undirected,1
Truro,Maryland,Undirected,1
Truro,Cacoon Castle,Undirected,1
Strathbogie,Logwood,Undirected,1
Strathbogie,Cacoon,Undirected,1
Strathbogie,Orange Bay,Undirected,1
Strathbogie,Ramble,Undirected,1
Strathbogie,Kingsvale,Undirected,1
Strathbogie,Dias,Undirected,1
Strathbogie,Jericho,Undirected,1
Strathbogie,Rock Spring,Undirected,1
Strathbogie,Lucea West,Undirected,1
Strathbogie,Askenish,Undirected,1
Strathbogie,Lucea East,Undirected,1
Strathbogie,Lances Bay,Undirected,1
Strathbogie,Great Valley,Undirected,1
Strathbogie,Cousins Cove,Undirected,1
Strathbogie,Success,Undirected,1
Strathbogie,Santoy,Undirected,1
Strathbogie,Cauldwell,Undirected,1
Strathbogie,Mount Peto,Undirected,1
Strathbogie,Maryland,Undirected,1
Strathbogie,Cacoon Castle,Undirected,1
Llandilo,Logwood,Undirected,1
Llandilo,Cacoon,Undirected,1
Llandilo,Orange Bay,Undirected,1
Llandilo,Ramble,Undirected,1
Llandilo,Kingsvale,Undirected,1
Llandilo,Dias,Undirected,1
Llandilo,Jericho,Undirected,1
Llandilo,Rock Spring,Undirected,1
Llandilo,Lucea West,Undirected,1
Llandilo,Askenish,Undirected,1
Llandilo,Lucea East,Undirected,1
Llandilo,Great Valley,Undirected,1
Llandilo,Cousins Cove,Undirected,1
Llandilo,Success,Undirected,1
Llandilo,Santoy,Undirected,1
Llandilo,Cauldwell,Undirected,1
Llandilo,Mount Peto,Undirected,1
Llandilo,Maryland,Undirected,1
Llandilo,Cacoon Castle,Undirected,1
Llandilo,Chester Castle,Undirected,1
Cave,Ramble,Undirected,1
Cave,Rock Spring,Undirected,1
Cave,Askenish,Undirected,1
Cave,Great Valley,Undirected,1
Cave,Success,Undirected,1
Cave,Mount Peto,Undirected,1
Cave,Maryland,Undirected,1
Cave,Chester Castle,Undirected,1
Cave,Haddington,Undirected,1
Cave,Pondside,Undirected,1
Cave,Pisgah,Undirected,1
Cave,Giddy Hall,Undirected,1
Cave,Catadupa,Undirected,1
Cave,Niagara,Undirected,1
Cave,Montpelier,Undirected,1
Cave,Mount Carey,Undirected,1
Cave,Orange Hill,Undirected,1
Cave,Jerusalem,Undirected,1
Cave,Burnt Savannah,Undirected,1
Cave,Haddo,Undirected,1
Mount Airy,Logwood,Undirected,1
Mount Airy,Cacoon,Undirected,1
Mount Airy,Orange Bay,Undirected,1
Mount Airy,Kingsvale,Undirected,1
Mount Airy,Dias,Undirected,1
Mount Airy,Askenish,Undirected,1
Mount Airy,Lances Bay,Undirected,1
Mount Airy,Cousins Cove,Undirected,1
Mount Airy,Santoy,Undirected,1
Mount Airy,Cauldwell,Undirected,1
Mount Airy,March Town,Undirected,1
Mount Airy,Jerusalem,Undirected,1
Mount Airy,Savannah-la-mar Business Dist.,Undirected,1
Mount Airy,Smithfield,Undirected,1
Mount Airy,Georges Plain,Undirected,1
Mount Airy,Paul Island,Undirected,1
Mount Airy,Town Head,Undirected,1
Mount Airy,Shefield,Undirected,1
Mount Airy,Truro,Undirected,1
Mount Airy,Strathbogie,Undirected,1
Delveland,Logwood,Undirected,1
Delveland,Cacoon,Undirected,1
Delveland,Orange Bay,Undirected,1
Delveland,Kingsvale,Undirected,1
Delveland,Dias,Undirected,1
Delveland,Jericho,Undirected,1
Delveland,Rock Spring,Undirected,1
Delveland,Lucea West,Undirected,1
Delveland,Askenish,Undirected,1
Delveland,Lucea East,Undirected,1
Delveland,Lances Bay,Undirected,1
Delveland,Great Valley,Undirected,1
Delveland,Cousins Cove,Undirected,1
Delveland,Success,Undirected,1
Delveland,Santoy,Undirected,1
Delveland,Cauldwell,Undirected,1
Delveland,Mount Peto,Undirected,1
Delveland,Maryland,Undirected,1
Delveland,Cacoon Castle,Undirected,1
Delveland,Haddington,Undirected,1
Mackfield,Logwood,Undirected,1
Mackfield,Cacoon,Undirected,1
Mackfield,Orange Bay,Undirected,1
Mackfield,Ramble,Undirected,1
Mackfield,Kingsvale,Undirected,1
Mackfield,Dias,Undirected,1
Mackfield,Jericho,Undirected,1
Mackfield,Rock Spring,Undirected,1
Mackfield,Lucea West,Undirected,1
Mackfield,Askenish,Undirected,1
Mackfield,Lucea East,Undirected,1
Mackfield,Lances Bay,Undirected,1
Mackfield,Great Valley,Undirected,1
Mackfield,Cousins Cove,Undirected,1
Mackfield,Success,Undirected,1
Mackfield,Santoy,Undirected,1
Mackfield,Cauldwell,Undirected,1
Mackfield,Mount Peto,Undirected,1
Mackfield,Maryland,Undirected,1
Mackfield,Cacoon Castle,Undirected,1
Gooden's River,Logwood,Undirected,1
Gooden's River,Cacoon,Undirected,1
Gooden's River,Orange Bay,Undirected,1
Gooden's River,Ramble,Undirected,1
Gooden's River,Kingsvale,Undirected,1
Gooden's River,Dias,Undirected,1
Gooden's River,Jericho,Undirected,1
Gooden's River,Rock Spring,Undirected,1
Gooden's River,Lucea West,Undirected,1
Gooden's River,Askenish,Undirected,1
Gooden's River,Lucea East,Undirected,1
Gooden's River,Lances Bay,Undirected,1
Gooden's River,Great Valley,Undirected,1
Gooden's River,Cousins Cove,Undirected,1
Gooden's River,Success,Undirected,1
Gooden's River,Santoy,Undirected,1
Gooden's River,Cauldwell,Undirected,1
Gooden's River,Mount Peto,Undirected,1
Gooden's River,Maryland,Undirected,1
Gooden's River,Cacoon Castle,Undirected,1
Chantilly,Logwood,Undirected,1
Chantilly,Cacoon,Undirected,1
Chantilly,Orange Bay,Undirected,1
Chantilly,Ramble,Undirected,1
Chantilly,Kingsvale,Undirected,1
Chantilly,Dias,Undirected,1
Chantilly,Jericho,Undirected,1
Chantilly,Rock Spring,Undirected,1
Chantilly,Lucea West,Undirected,1
Chantilly,Askenish,Undirected,1
Chantilly,Lucea East,Undirected,1
Chantilly,Lances Bay,Undirected,1
Chantilly,Great Valley,Undirected,1
Chantilly,Cousins Cove,Undirected,1
Chantilly,Success,Undirected,1
Chantilly,Santoy,Undirected,1
Chantilly,Cauldwell,Undirected,1
Chantilly,Mount Peto,Undirected,1
Chantilly,Maryland,Undirected,1
Chantilly,Cacoon Castle,Undirected,1
Whithorn,Cacoon,Undirected,1
Whithorn,Ramble,Undirected,1
Whithorn,Kingsvale,Undirected,1
Whithorn,Dias,Undirected,1
Whithorn,Jericho,Undirected,1
Whithorn,Rock Spring,Undirected,1
Whithorn,Lucea West,Undirected,1
Whithorn,Askenish,Undirected,1
Whithorn,Lucea East,Undirected,1
Whithorn,Great Valley,Undirected,1
Whithorn,Success,Undirected,1
Whithorn,Mount Peto,Undirected,1
Whithorn,Maryland,Undirected,1
Whithorn,Cacoon Castle,Undirected,1
Whithorn,Chester Castle,Undirected,1
Whithorn,Haddington,Undirected,1
Whithorn,Pondside,Undirected,1
Whithorn,Pisgah,Undirected,1
Whithorn,West Green,Undirected,1
Whithorn,Catherine Hall,Undirected,1
Broughton,Logwood,Undirected,1
Broughton,Cacoon,Undirected,1
Broughton,Orange Bay,Undirected,1
Broughton,Kingsvale,Undirected,1
Broughton,Dias,Undirected,1
Broughton,Jericho,Undirected,1
Broughton,Rock Spring,Undirected,1
Broughton,Askenish,Undirected,1
Broughton,Lances Bay,Undirected,1
Broughton,Great Valley,Undirected,1
Broughton,Cousins Cove,Undirected,1
Broughton,Success,Undirected,1
Broughton,Santoy,Undirected,1
Broughton,Cauldwell,Undirected,1
Broughton,Maryland,Undirected,1
Broughton,Cacoon Castle,Undirected,1
Broughton,Haddington,Undirected,1
Broughton,Pondside,Undirected,1
Broughton,March Town,Undirected,1
Broughton,Jerusalem,Undirected,1
Whitehouse,Slipe,Undirected,1
Whitehouse,Pisgah,Undirected,1
Whitehouse,Giddy Hall,Undirected,1
Whitehouse,Middle Quarters,Undirected,1
Whitehouse,Holland,Undirected,1
Whitehouse,Catadupa,Undirected,1
Whitehouse,Niagara,Undirected,1
Whitehouse,Orange Hill,Undirected,1
Whitehouse,Haddo,Undirected,1
Whitehouse,Savannah-la-mar Business Dist.,Undirected,1
Whitehouse,Smithfield,Undirected,1
Whitehouse,Hertford,Undirected,1
Whitehouse,Llandilo,Undirected,1
Whitehouse,Cave,Undirected,1
Whitehouse,Whithorn,Undirected,1
Whitehouse,Mount Stewart,Undirected,1
Whitehouse,Seaton Crescent,Undirected,1
Whitehouse,Cornwall Mountian,Undirected,1
Mount Stewart,Ramble,Undirected,1
Mount Stewart,Kingsvale,Undirected,1
Mount Stewart,Dias,Undirected,1
Mount Stewart,Jericho,Undirected,1
Mount Stewart,Rock Spring,Undirected,1
Mount Stewart,Askenish,Undirected,1
Mount Stewart,Great Valley,Undirected,1
Mount Stewart,Success,Undirected,1
Mount Stewart,Mount Peto,Undirected,1
Mount Stewart,Maryland,Undirected,1
Mount Stewart,Cacoon Castle,Undirected,1
Mount Stewart,Chester Castle,Undirected,1
Mount Stewart,Haddington,Undirected,1
Mount Stewart,Pondside,Undirected,1
Mount Stewart,Pisgah,Undirected,1
Mount Stewart,West Green,Undirected,1
Mount Stewart,Catherine Hall,Undirected,1
Mount Stewart,Rose Heights,Undirected,1
Mount Stewart,Down Town Montego Bay,Undirected,1
Seaton Crescent,Logwood,Undirected,1
Seaton Crescent,Cacoon,Undirected,1
Seaton Crescent,Orange Bay,Undirected,1
Seaton Crescent,Ramble,Undirected,1
Seaton Crescent,Kingsvale,Undirected,1
Seaton Crescent,Dias,Undirected,1
Seaton Crescent,Jericho,Undirected,1
Seaton Crescent,Rock Spring,Undirected,1
Seaton Crescent,Lucea West,Undirected,1
Seaton Crescent,Askenish,Undirected,1
Seaton Crescent,Lucea East,Undirected,1
Seaton Crescent,Great Valley,Undirected,1
