3263
3389
1672
1542
3633
5468
2837
3732
2151
2768
3675
2564
8794
1457
6762
2596
""
3384
1220
1777
3930
7235
2154
3139
3320
12369
2994
2742
1435
2230
1849
2378
8742
7245
2865
900
3205
2761
1049
6530
1591
3165
8447
5418
1569
4268
2868
2291
587798
3159
14114
4669
1848
2161
6002
750
1359
3262
2185
39945
2669
1756
45903
2880
96488
1054
9602
2373
4184
8189
17778
5405
4066
3390
2045
3651
13246
7651
3004
90138
5095
2589
1984
1108
2791
2744
5655
10961
4476
3900
8144
16553
4108
4108
2701
2671
92383
8244
2614
1391
2724
3157
2800
6902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
